,tad,lambdan,p-value,n,max.lambdan
1896,chr4:40030000-40870000,-0.555555556,0.578514722,18,2.00085484
2318,chr7:15270000-16110000,-0.555555556,0.578514722,18,1.602609689
2472,chr8:20870000-21750000,-0.555555556,0.578514722,18,1.946009013
2505,chr8:22080000-22910000,-0.555555556,0.578514722,18,1.916538071
2521,chr8:136850000-137750000,-0.555555556,0.578514722,18,2.066006818
2625,chr9:122260000-123140000,-0.555555556,0.578514722,18,1.902028447
67,chr10:121710000-122560000,-0.555555556,0.578514722,18,1.868916429
199,chr11:66110000-67000000,-0.555555556,0.578514722,18,1.832690759
270,chr12:48240000-49060000,-0.555555556,0.578514722,18,1.936271139
412,chr13:36510000-37380000,-0.555555556,0.578514722,18,1.746941947
692,chr16:50040000-50860000,-0.555555556,0.578514722,18,2.186716991
763,chr17:64190000-65050000,-0.555555556,0.578514722,18,2.240999342
851,chr18:43690000-44540000,-0.555555556,0.578514722,18,2.072469416
1022,chr1:220120000-220960000,-0.555555556,0.578514722,18,2.269460337
1024,chr1:199600000-200500000,-0.555555556,0.578514722,18,1.886633106
1082,chr1:43650000-44520000,-0.555555556,0.578514722,18,2.080823976
1472,chr2:212580000-213440000,-0.555555556,0.578514722,18,1.867123468
1664,chr3:171560000-172410000,-0.555555556,0.578514722,18,1.912301622
1678,chr3:4350000-5240000,-0.555555556,0.578514722,18,2.07746678
1726,chr3:121240000-122100000,-0.555555556,0.578514722,18,1.905653084
2432,chr7:70300000-71190000,-0.555555556,0.578514722,18,1.683658545
2501,chr8:108860000-109740000,-0.555555556,0.578514722,18,2.000129628
2506,chr8:19180000-20040000,-0.555555556,0.578514722,18,1.971510783
2514,chr8:115830000-116680000,-0.555555556,0.578514722,18,1.837009648
2523,chr8:8880000-9710000,-0.555555556,0.578514722,18,1.837030867
135,chr11:26300000-27180000,-0.555555556,0.578514722,18,1.67107329
410,chr13:61170000-62050000,-0.555555556,0.578514722,18,1.99326898
669,chr16:23660000-24520000,-0.555555556,0.578514722,18,2.040559269
748,chr17:7220000-8060000,-0.555555556,0.578514722,18,1.980049702
1036,chr1:115490000-116330000,-0.555555556,0.578514722,18,1.866990912
1053,chr1:60430000-61270000,-0.555555556,0.578514722,18,1.808554558
1090,chr1:22420000-23280000,-0.555555556,0.578514722,18,1.720605522
1199,chr20:36180000-37040000,-0.555555556,0.578514722,18,2.32358383
1354,chrX:136290000-137140000,-0.555555556,0.578514722,18,1.860670799
1455,chr2:84650000-85540000,-0.555555556,0.578514722,18,2.499673528
1705,chr3:68100000-68960000,-0.555555556,0.578514722,18,1.912403633
1832,chr4:48120000-48990000,-0.555555556,0.578514722,18,2.19580968
2048,chr5:80710000-81560000,-0.555555556,0.578514722,18,2.172649828
2061,chr5:149820000-150700000,-0.555555556,0.578514722,18,1.990690209
2092,chr5:132440000-133290000,-0.555555556,0.578514722,18,2.001481069
591,chr15:52160000-53040000,-0.555555556,0.578514722,18,2.065388252
759,chr17:57280000-58140000,-0.555555556,0.578514722,18,2.121663456
1003,chr1:109720000-110580000,-0.555555556,0.578514722,18,1.852612985
1018,chr1:155160000-156040000,-0.555555556,0.578514722,18,2.036652206
1324,chrX:37310000-38200000,-0.555555556,0.578514722,18,1.72957373
1720,chr3:45740000-46600000,-0.555555556,0.578514722,18,1.76078662
2033,chr5:59100000-59960000,-0.555555556,0.578514722,18,2.187130645
2142,chr6:100430000-101280000,-0.555555556,0.578514722,18,2.359525287
2355,chr7:1580000-2430000,-0.555555556,0.578514722,18,2.155910281
2381,chr7:27230000-28080000,-0.555555556,0.578514722,18,1.742764866
147,chr11:31360000-32240000,-0.555555556,0.578514722,18,1.912866456
619,chr15:56760000-57610000,-0.555555556,0.578514722,18,1.694372282
2190,chr6:151820000-152710000,-0.552631579,0.580515714,19,2.03933395
970,chr1:8010000-8930000,-0.552631579,0.580515714,19,2.06447938
23,chr10:12220000-13140000,-0.552631579,0.580515714,19,1.806336002
139,chr11:55670000-56570000,-0.552631579,0.580515714,19,1.889267812
420,chr13:98570000-99500000,-0.552631579,0.580515714,19,1.773775782
1477,chr2:155260000-156170000,-0.552631579,0.580515714,19,2.180882385
289,chr12:77420000-78350000,-0.552631579,0.580515714,19,1.948716647
992,chr1:41710000-42650000,-0.552631579,0.580515714,19,1.926330264
1037,chr1:74270000-75200000,-0.552631579,0.580515714,19,2.101248374
1343,chrX:67710000-68610000,-0.552631579,0.580515714,19,1.916472229
2394,chr7:41990000-42880000,-0.552631579,0.580515714,19,1.750887447
2484,chr8:126870000-127790000,-0.552631579,0.580515714,19,1.768084012
2519,chr8:42940000-43830000,-0.552631579,0.580515714,19,2.085178702
302,chr12:102290000-103200000,-0.552631579,0.580515714,19,2.09407365
443,chr13:100270000-101200000,-0.552631579,0.580515714,19,1.947253277
593,chr15:49510000-50450000,-0.552631579,0.580515714,19,1.851350693
602,chr15:78190000-79070000,-0.552631579,0.580515714,19,1.962335652
744,chr17:78050000-78990000,-0.552631579,0.580515714,19,1.997399663
879,chr18:77110000-78010000,-0.552631579,0.580515714,19,1.79131581
1030,chr1:213410000-214330000,-0.552631579,0.580515714,19,1.767086248
1474,chr2:68290000-69180000,-0.552631579,0.580515714,19,1.942932122
1572,chr2:221530000-222450000,-0.552631579,0.580515714,19,1.862967662
1696,chr3:88250000-89170000,-0.552631579,0.580515714,19,1.95089742
1839,chr4:70510000-71420000,-0.552631579,0.580515714,19,1.741962839
1854,chr4:125290000-126200000,-0.552631579,0.580515714,19,2.005342202
1870,chr4:138920000-139840000,-0.552631579,0.580515714,19,1.912991553
1995,chr5:101900000-102840000,-0.552631579,0.580515714,19,2.040898396
2013,chr5:171870000-172760000,-0.552631579,0.580515714,19,1.950550553
2028,chr5:35030000-35950000,-0.552631579,0.580515714,19,1.620493317
2036,chr5:133340000-134240000,-0.552631579,0.580515714,19,2.236087127
2087,chr5:168080000-169000000,-0.552631579,0.580515714,19,1.967219563
2474,chr8:76260000-77190000,-0.552631579,0.580515714,19,1.874153564
2531,chr8:36690000-37590000,-0.552631579,0.580515714,19,1.869650546
2649,chr9:89020000-89930000,-0.552631579,0.580515714,19,1.807307457
19,chr10:78890000-79780000,-0.552631579,0.580515714,19,2.110619364
63,chr10:15910000-16850000,-0.552631579,0.580515714,19,1.784883078
295,chr12:94510000-95410000,-0.552631579,0.580515714,19,1.853146764
615,chr15:64440000-65310000,-0.552631579,0.580515714,19,1.897719928
691,chr16:11040000-11950000,-0.552631579,0.580515714,19,2.493215721
1008,chr1:115660000-116560000,-0.552631579,0.580515714,19,1.773754915
1432,chr2:189380000-190290000,-0.552631579,0.580515714,19,1.778829789
1475,chr2:21630000-22510000,-0.552631579,0.580515714,19,1.68977591
1543,chr2:46200000-47130000,-0.552631579,0.580515714,19,2.07895289
1844,chr4:84570000-85460000,-0.552631579,0.580515714,19,1.851792686
2524,chr8:102330000-103240000,-0.552631579,0.580515714,19,2.061943021
32,chr10:98120000-99040000,-0.552631579,0.580515714,19,2.057331619
44,chr10:62560000-63470000,-0.552631579,0.580515714,19,1.853920333
406,chr13:73360000-74270000,-0.552631579,0.580515714,19,2.159339008
543,chr14:89490000-90380000,-0.552631579,0.580515714,19,2.112200938
693,chr16:77240000-78110000,-0.552631579,0.580515714,19,1.810446903
738,chr17:9730000-10650000,-0.552631579,0.580515714,19,2.042527344
1050,chr1:87590000-88460000,-0.552631579,0.580515714,19,1.965253166
1248,chr21:33990000-34900000,-0.552631579,0.580515714,19,1.68129395
1319,chrX:33400000-34340000,-0.552631579,0.580515714,19,2.078196316
1365,chrX:77790000-78700000,-0.552631579,0.580515714,19,1.794106365
1393,chr2:15770000-16690000,-0.552631579,0.580515714,19,1.805734089
1693,chr3:87300000-88230000,-0.552631579,0.580515714,19,1.721162506
1825,chr4:162150000-163090000,-0.552631579,0.580515714,19,1.842871972
1840,chr4:74140000-75010000,-0.552631579,0.580515714,19,2.066895858
1869,chr4:112980000-113890000,-0.552631579,0.580515714,19,2.303918792
2254,chr6:105870000-106760000,-0.552631579,0.580515714,19,1.874410387
2336,chr7:21200000-22110000,-0.552631579,0.580515714,19,1.711128467
2339,chr7:131350000-132280000,-0.552631579,0.580515714,19,1.763287416
2491,chr8:127830000-128740000,-0.552631579,0.580515714,19,2.055310856
2513,chr8:97340000-98230000,-0.552631579,0.580515714,19,1.720494754
2515,chr8:96310000-97230000,-0.552631579,0.580515714,19,1.878491332
2654,chr9:34670000-35580000,-0.552631579,0.580515714,19,1.853651398
168,chr11:10930000-11810000,-0.552631579,0.580515714,19,1.842440081
292,chr12:88450000-89390000,-0.552631579,0.580515714,19,1.832734386
384,chr13:112100000-113110000,-0.552631579,0.580515714,19,2.071230542
415,chr13:96720000-97620000,-0.552631579,0.580515714,19,1.821634154
608,chr15:71110000-72020000,-0.552631579,0.580515714,19,2.067684685
675,chr16:65270000-66160000,-0.552631579,0.580515714,19,1.913613104
830,chr18:2780000-3680000,-0.552631579,0.580515714,19,2.07611616
1046,chr1:111400000-112320000,-0.552631579,0.580515714,19,2.467806763
1113,chr1:36960000-37900000,-0.552631579,0.580515714,19,1.754279453
1212,chr20:46310000-47230000,-0.552631579,0.580515714,19,1.756969087
1714,chr3:136790000-137690000,-0.552631579,0.580515714,19,2.037584002
1831,chr4:24460000-25380000,-0.552631579,0.580515714,19,2.035632539
2332,chr7:19740000-20650000,-0.552631579,0.580515714,19,2.157655606
17,chr10:120780000-121670000,-0.552631579,0.580515714,19,1.930692037
290,chr12:92160000-93080000,-0.552631579,0.580515714,19,1.757390766
476,chr14:62670000-63560000,-0.552631579,0.580515714,19,1.930395718
1278,chr22:42060000-43000000,-0.552631579,0.580515714,19,2.073747749
1315,chrX:2800000-3740000,-0.552631579,0.580515714,19,1.788345305
1495,chr2:147770000-148670000,-0.552631579,0.580515714,19,2.211690581
1655,chr3:55440000-56340000,-0.552631579,0.580515714,19,1.792132316
1737,chr3:160280000-161160000,-0.552631579,0.580515714,19,1.817654649
1753,chr3:126360000-127260000,-0.552631579,0.580515714,19,2.519359343
1864,chr4:10560000-11470000,-0.552631579,0.580515714,19,2.021200804
1901,chr4:53870000-54770000,-0.552631579,0.580515714,19,2.16854992
2010,chr5:125930000-126830000,-0.552631579,0.580515714,19,1.896347399
2300,chr7:112150000-113070000,-0.552631579,0.580515714,19,1.899167494
2310,chr7:89770000-90690000,-0.552631579,0.580515714,19,1.908187994
2329,chr7:47290000-48190000,-0.552631579,0.580515714,19,2.137851929
2475,chr8:131970000-132880000,-0.552631579,0.580515714,19,1.761293347
2603,chr9:99450000-100380000,-0.552631579,0.580515714,19,2.188600559
2638,chr9:117420000-118310000,-0.552631579,0.580515714,19,1.898391384
81,chr10:109140000-110020000,-0.552631579,0.580515714,19,1.731991375
703,chr16:68400000-69330000,-0.552631579,0.580515714,19,1.99300645
1448,chr2:36060000-36990000,-0.552631579,0.580515714,19,1.844590732
2039,chr5:115430000-116330000,-0.552631579,0.580515714,19,2.065926543
182,chr11:121520000-122420000,-0.552631579,0.580515714,19,1.903435556
505,chr14:96000000-96950000,-0.552631579,0.580515714,19,1.994223181
592,chr15:47470000-48380000,-0.552631579,0.580515714,19,1.926053313
1729,chr3:123350000-124270000,-0.552631579,0.580515714,19,1.647709602
477,chr14:64080000-64980000,-0.552631579,0.580515714,19,2.08440889
1889,chr4:145070000-146000000,-0.552631579,0.580515714,19,2.036299422
484,chr14:50050000-51010000,-0.55,0.582319374,20,2.049980905
1048,chr1:158130000-159070000,-0.55,0.582319374,20,2.016938907
932,chr19:33680000-34630000,-0.55,0.582319374,20,1.864307819
1012,chr1:50820000-51760000,-0.55,0.582319374,20,2.162249095
1515,chr2:138630000-139580000,-0.55,0.582319374,20,2.136636236
1637,chr3:134310000-135290000,-0.55,0.582319374,20,2.066805962
1908,chr4:7140000-8100000,-0.55,0.582319374,20,1.85358383
697,chr16:2020000-3000000,-0.55,0.582319374,20,2.202106899
737,chr17:60700000-61690000,-0.55,0.582319374,20,1.741409124
838,chr18:55850000-56820000,-0.55,0.582319374,20,1.931273084
840,chr18:47020000-47980000,-0.55,0.582319374,20,2.179546941
908,chr19:18540000-19460000,-0.55,0.582319374,20,2.057079886
1010,chr1:217000000-217970000,-0.55,0.582319374,20,1.712035207
1328,chrX:20550000-21530000,-0.55,0.582319374,20,1.993705167
1356,chrX:18400000-19360000,-0.55,0.582319374,20,1.774437098
1465,chr2:160920000-161900000,-0.55,0.582319374,20,1.794500586
2003,chr5:87030000-87980000,-0.55,0.582319374,20,1.955583106
2018,chr5:15090000-16050000,-0.55,0.582319374,20,1.732246844
178,chr11:112160000-113150000,-0.55,0.582319374,20,1.76278673
248,chr12:58620000-59590000,-0.55,0.582319374,20,1.875782177
254,chr12:38710000-39670000,-0.55,0.582319374,20,2.478950517
407,chr13:107810000-108800000,-0.55,0.582319374,20,1.759195697
524,chr14:53870000-54820000,-0.55,0.582319374,20,2.00043584
929,chr19:1870000-2830000,-0.55,0.582319374,20,2.004025923
1020,chr1:101980000-102930000,-0.55,0.582319374,20,1.757159464
1066,chr1:118620000-119580000,-0.55,0.582319374,20,2.134837055
1359,chrX:8780000-9740000,-0.55,0.582319374,20,1.83115037
1632,chr3:74210000-75190000,-0.55,0.582319374,20,1.827466818
2005,chr5:153350000-154330000,-0.55,0.582319374,20,1.979180695
2136,chr6:56200000-57200000,-0.55,0.582319374,20,2.426599845
2507,chr8:105800000-106790000,-0.55,0.582319374,20,1.838312395
2648,chr9:98040000-99000000,-0.55,0.582319374,20,2.456377935
40,chr10:91530000-92470000,-0.55,0.582319374,20,1.761022529
125,chr11:35560000-36540000,-0.55,0.582319374,20,2.20481982
131,chr11:34530000-35460000,-0.55,0.582319374,20,2.09586803
172,chr11:115190000-116140000,-0.55,0.582319374,20,1.814466142
583,chr15:79580000-80530000,-0.55,0.582319374,20,1.88898128
688,chr16:75820000-76760000,-0.55,0.582319374,20,2.083166456
902,chr19:5970000-6920000,-0.55,0.582319374,20,1.88362676
962,chr1:171550000-172530000,-0.55,0.582319374,20,1.937321624
1044,chr1:15850000-16820000,-0.55,0.582319374,20,2.041238081
1494,chr2:69580000-70520000,-0.55,0.582319374,20,2.002265941
2143,chr6:100300000-101270000,-0.55,0.582319374,20,2.474502344
2155,chr6:96940000-97860000,-0.55,0.582319374,20,1.78774475
316,chr12:120730000-121690000,-0.55,0.582319374,20,2.173154878
495,chr14:45870000-46810000,-0.55,0.582319374,20,2.113996946
958,chr1:165560000-166540000,-0.55,0.582319374,20,1.936016756
1331,chrX:32380000-33350000,-0.55,0.582319374,20,1.685458643
1451,chr2:170790000-171750000,-0.55,0.582319374,20,1.926017116
1468,chr2:44220000-45190000,-0.55,0.582319374,20,1.992093638
1512,chr2:75940000-76860000,-0.55,0.582319374,20,2.147782565
1657,chr3:132430000-133380000,-0.55,0.582319374,20,1.992384609
1668,chr3:66980000-67910000,-0.55,0.582319374,20,1.99374399
1742,chr3:139650000-140610000,-0.55,0.582319374,20,1.76047503
1745,chr3:105370000-106340000,-0.55,0.582319374,20,1.934600062
1855,chr4:129080000-130050000,-0.55,0.582319374,20,2.134995783
2296,chr7:154640000-155570000,-0.55,0.582319374,20,2.217681273
2321,chr7:23770000-24750000,-0.55,0.582319374,20,1.974525909
2362,chr7:40830000-41760000,-0.55,0.582319374,20,1.933881847
2470,chr8:46840000-47770000,-0.55,0.582319374,20,1.960312162
2613,chr9:76260000-77240000,-0.55,0.582319374,20,1.799567594
2646,chr9:5830000-6760000,-0.55,0.582319374,20,1.923189731
281,chr12:110330000-111280000,-0.55,0.582319374,20,2.438570767
421,chr13:50650000-51650000,-0.55,0.582319374,20,1.866103069
607,chr15:64450000-65440000,-0.55,0.582319374,20,1.871499845
777,chr17:53880000-54840000,-0.55,0.582319374,20,1.804619076
797,chr17:63220000-64160000,-0.55,0.582319374,20,2.072792126
837,chr18:75770000-76740000,-0.55,0.582319374,20,1.847846725
990,chr1:228780000-229730000,-0.55,0.582319374,20,2.103031546
1659,chr3:16300000-17290000,-0.55,0.582319374,20,1.760777157
1709,chr3:23010000-23990000,-0.55,0.582319374,20,2.259807551
1717,chr3:181400000-182400000,-0.55,0.582319374,20,1.898288514
1718,chr3:116480000-117440000,-0.55,0.582319374,20,1.807476458
1846,chr4:78850000-79850000,-0.55,0.582319374,20,2.218113842
1857,chr4:41940000-42890000,-0.55,0.582319374,20,2.423614373
1968,chr5:121780000-122710000,-0.55,0.582319374,20,1.741802662
2029,chr5:162950000-163950000,-0.55,0.582319374,20,1.708442559
2043,chr5:6860000-7840000,-0.55,0.582319374,20,1.820431893
2342,chr7:86890000-87840000,-0.55,0.582319374,20,1.970134293
45,chr10:76000000-76990000,-0.55,0.582319374,20,2.256972019
243,chr12:33180000-34140000,-0.55,0.582319374,20,1.913695782
677,chr16:74700000-75680000,-0.55,0.582319374,20,1.930684363
690,chr16:5710000-6700000,-0.55,0.582319374,20,1.817359246
910,chr19:50660000-51610000,-0.55,0.582319374,20,2.04797977
1040,chr1:99210000-100160000,-0.55,0.582319374,20,1.703823021
1057,chr1:243500000-244480000,-0.55,0.582319374,20,2.485690664
1080,chr1:35310000-36270000,-0.55,0.582319374,20,2.318872257
1203,chr20:14290000-15220000,-0.55,0.582319374,20,1.969589857
1763,chr3:135770000-136740000,-0.55,0.582319374,20,2.139434083
2216,chr6:109810000-110760000,-0.55,0.582319374,20,2.141474321
2322,chr7:117870000-118850000,-0.55,0.582319374,20,2.013643518
2641,chr9:80040000-80980000,-0.55,0.582319374,20,2.09268832
594,chr15:53070000-54040000,-0.55,0.582319374,20,1.974914789
949,chr1:71560000-72530000,-0.55,0.582319374,20,1.87910299
416,chr13:41890000-42820000,-0.55,0.582319374,20,1.944007763
2489,chr8:91010000-91980000,-0.55,0.582319374,20,2.205249196
1658,chr3:1050000-2090000,-0.547619048,0.583953508,21,1.896306322
1281,chr22:36920000-37920000,-0.547619048,0.583953508,21,1.819163901
1688,chr3:152710000-153740000,-0.547619048,0.583953508,21,2.154795349
2315,chr7:11430000-12430000,-0.547619048,0.583953508,21,1.906498996
510,chr14:76140000-77140000,-0.547619048,0.583953508,21,1.89273071
514,chr14:79400000-80420000,-0.547619048,0.583953508,21,1.694841122
1242,chr21:35020000-36010000,-0.547619048,0.583953508,21,1.694029076
2210,chr6:30410000-31450000,-0.547619048,0.583953508,21,2.359021103
25,chr10:20050000-21060000,-0.547619048,0.583953508,21,1.819301186
142,chr11:59500000-60520000,-0.547619048,0.583953508,21,2.305787356
143,chr11:6800000-7820000,-0.547619048,0.583953508,21,2.012322381
708,chr16:12980000-13960000,-0.547619048,0.583953508,21,2.101660719
977,chr1:230750000-231760000,-0.547619048,0.583953508,21,1.828963803
1041,chr1:76590000-77590000,-0.547619048,0.583953508,21,1.844228349
1210,chr20:10520000-11540000,-0.547619048,0.583953508,21,1.866743136
