"","tad","lambdan","power","n","max.lambdan"
"1501","chr2:11930000-13150000","4.8672866219197025e-15","0.9999999999999962","25","1.9842309268897678"
"1502","chr2:79480000-80140000","1.7271017045521525e-15","0.9999999999999987","14","1.7565439739187048"
"1503","chr2:144240000-145380000","-1.25607396694702e-15","0.999999999999999","24","2.0066846644684984"
"1504","chr2:203230000-204320000","1.570092458683775e-16","0.9999999999999998","23","1.9892561171801286"
"1505","chr2:38130000-38750000","1.7271017045521525e-15","0.9999999999999987","13","1.7357045921873535"
"1506","chr2:158890000-159660000","-1.0990647210786425e-15","0.9999999999999991","17","1.974222883707914"
"1507","chr2:190510000-191180000","-2.3551386880256623e-15","0.9999999999999981","14","1.6709983368350456"
"1508","chr2:700000-1780000","-1.570092458683775e-15","0.9999999999999988","22","1.8905040892776814"
"1509","chr2:230630000-231670000","1.25607396694702e-15","0.9999999999999989","22","2.2311001108224273"
"1510","chr2:75130000-75860000","9.42055475210265e-16","0.9999999999999993","16","1.618919059551866"
"1511","chr2:27920000-28700000","1.570092458683775e-15","0.9999999999999987","16","1.9252634956856658"
"1512","chr2:75940000-76860000","6.2803698347351e-16","0.9999999999999996","20","2.1477825651169837"
"1513","chr2:160030000-160840000","0.0","1.0","17","2.402007389484403"
"1514","chr2:29480000-30290000","-7.850462293418875e-16","0.9999999999999993","17","1.773351586858463"
"1515","chr2:138630000-139580000","6.2803698347351e-16","0.9999999999999996","20","2.1366362356019497"
"1516","chr2:228780000-229570000","-3.611212654972683e-15","0.9999999999999971","17","1.8086461680167216"
"1517","chr2:202090000-203100000","2.826166425630795e-15","0.9999999999999978","21","2.1247297414872603"
"1518","chr2:158340000-158870000","7.850462293418875e-16","0.9999999999999993","12","1.5451662162733883"
"1519","chr2:213530000-214100000","-6.2803698347351e-16","0.9999999999999994","12","1.854852163940924"
"1520","chr2:40100000-40820000","1.7271017045521525e-15","0.9999999999999987","15","1.9999978842539794"
"1521","chr2:63010000-63790000","0.0","1.0","16","1.757213051119446"
"1522","chr2:153030000-153540000","-1.0990647210786425e-15","0.9999999999999991","11","1.7165023372701693"
"1523","chr2:65280000-65830000","-6.2803698347351e-16","0.9999999999999994","12","1.782067947356964"
"1524","chr2:157580000-158070000","-1.0990647210786425e-15","0.9999999999999991","11","1.6117925062987384"
"1525","chr2:102490000-103080000","3.2971941632359274e-15","0.9999999999999973","13","1.8286743729688069"
"1526","chr2:152410000-152870000","-3.454203409104305e-15","0.9999999999999972","10","1.864401723019149"
"1527","chr2:121100000-121840000","3.14018491736755e-16","0.9999999999999998","15","2.0547023615629727"
"1528","chr2:171230000-171720000","-3.611212654972683e-15","0.9999999999999971","11","1.6317591402490572"
"1529","chr2:235460000-236560000","-4.8672866219197025e-15","0.9999999999999961","23","1.934104860149346"
"1530","chr2:135710000-136540000","-1.570092458683775e-16","0.9999999999999999","17","1.8015504642578983"
"1531","chr2:175560000-176160000","-3.14018491736755e-16","0.9999999999999998","13","2.1166932299284262"
"1532","chr2:85880000-86330000","1.25607396694702e-15","0.9999999999999989","10","1.9624078966018481"
"1533","chr2:228170000-228750000","-2.198129442157285e-15","0.9999999999999982","12","1.952608851268769"
"1534","chr2:99220000-99690000","-6.2803698347351e-16","0.9999999999999994","10","2.0086832275997444"
"1535","chr2:171790000-172370000","-2.0411201962889075e-15","0.9999999999999983","13","1.8684432876882402"
"1536","chr2:217040000-217540000","-1.570092458683775e-15","0.9999999999999988","11","1.9155279197626898"
"1537","chr2:42060000-42570000","-6.2803698347351e-16","0.9999999999999994","11","1.7436704438406951"
"1538","chr2:30390000-30920000","2.6691571797624175e-15","0.9999999999999978","12","1.7993767614970433"
"1539","chr2:8950000-9530000","-7.850462293418875e-16","0.9999999999999993","12","1.9976065654781747"
"1540","chr2:106710000-107200000","4.710277376051325e-16","0.9999999999999996","10","1.575503978381044"
"1541","chr2:72980000-73440000","1.570092458683775e-16","0.9999999999999998","10","2.1302889751921916"
"1542","chr2:166230000-166760000","-9.42055475210265e-16","0.9999999999999992","12","1.8785391015875528"
"1543","chr2:46200000-47130000","0.0","1.0","19","2.078952890288629"
"1544","chr2:141770000-142380000","1.7271017045521525e-15","0.9999999999999987","13","2.0306333151941485"
"1545","chr2:200830000-201360000","-5.9663513429983445e-15","0.9999999999999952","12","1.7383932327870903"
"1546","chr2:211440000-211940000","-1.570092458683775e-16","0.9999999999999999","11","1.5799906150501761"
"1547","chr2:187710000-188340000","-9.42055475210265e-16","0.9999999999999992","13","2.1316266648440565"
"1548","chr2:136640000-137150000","0.0","1.0","11","1.911838506973917"
"1549","chr2:174720000-175230000","-3.454203409104305e-15","0.9999999999999972","11","2.0487957215455395"
"1550","chr2:156220000-156690000","1.570092458683775e-16","0.9999999999999998","10","1.6384252252978682"
"1551","chr2:55930000-56360000","-2.0411201962889075e-15","0.9999999999999983","10","1.6344310069522883"
"1552","chr2:134620000-135190000","6.2803698347351e-16","0.9999999999999996","12","1.9780261848316578"
"1553","chr2:145830000-146550000","6.2803698347351e-16","0.9999999999999996","15","1.8330117471673555"
"1554","chr2:49120000-49720000","1.88411095042053e-15","0.9999999999999984","13","1.8815409060315607"
"1555","chr2:124780000-125490000","-2.6691571797624175e-15","0.9999999999999979","15","1.749027276283853"
"1556","chr2:65860000-66590000","-2.198129442157285e-15","0.9999999999999982","15","2.0154951346782077"
"1557","chr2:49920000-50390000","-4.710277376051325e-16","0.9999999999999997","10","1.9491875236592913"
"1558","chr2:114890000-115330000","2.0411201962889075e-15","0.9999999999999984","10","1.5732506850124757"
"1559","chr2:176980000-177500000","-3.14018491736755e-16","0.9999999999999998","11","1.7132025970621039"
"1560","chr2:129470000-130190000","1.570092458683775e-16","0.9999999999999998","15","1.7910526475061062"
"1561","chr2:13310000-14070000","3.14018491736755e-16","0.9999999999999998","16","2.0976119098320503"
"1562","chr2:188740000-189310000","3.14018491736755e-16","0.9999999999999998","13","1.9050877958569032"
"1563","chr2:37620000-38100000","-3.76822190084106e-15","0.999999999999997","10","2.0097290800475687"
"1564","chr2:225940000-226520000","1.570092458683775e-15","0.9999999999999987","13","1.6405342394270297"
"1565","chr2:56400000-56990000","1.25607396694702e-15","0.9999999999999989","12","1.6566470203063024"
"1566","chr2:118960000-119610000","-1.570092458683775e-16","0.9999999999999999","14","1.677658958190526"
"1567","chr2:191900000-192390000","-1.25607396694702e-15","0.999999999999999","10","1.6100591508804505"
"1568","chr2:231050000-231670000","4.710277376051325e-16","0.9999999999999996","13","1.8994765194846626"
"1569","chr2:183040000-183510000","2.198129442157285e-15","0.9999999999999982","11","1.6980788474651638"
"1570","chr2:214120000-214800000","0.0","1.0","14","1.8972164597119185"
"1571","chr2:216260000-216790000","1.88411095042053e-15","0.9999999999999984","11","1.9678740798827938"
"1572","chr2:221530000-222450000","4.710277376051325e-16","0.9999999999999996","19","1.8629676620024669"
"1573","chr2:43040000-43810000","-2.3551386880256623e-15","0.9999999999999981","17","2.0387545828893"
"1574","chr2:223830000-224480000","-1.25607396694702e-15","0.999999999999999","14","1.7005536736868125"
"1575","chr2:125790000-126490000","1.0990647210786425e-15","0.9999999999999991","15","1.837590369882174"
"1576","chr2:163230000-163720000","1.0990647210786425e-15","0.9999999999999991","11","1.831258475611611"
"1577","chr2:189390000-189880000","-6.2803698347351e-16","0.9999999999999994","11","1.5694449683389498"
"1578","chr2:148700000-149260000","3.14018491736755e-16","0.9999999999999998","12","2.2940708922026243"
"1579","chr2:215510000-216170000","-1.4130832128153975e-15","0.9999999999999989","14","1.8036270525160183"
"1580","chr2:172420000-172980000","-7.850462293418875e-16","0.9999999999999993","12","1.7490135969578273"
"1581","chr2:68690000-69160000","-1.570092458683775e-16","0.9999999999999999","11","1.6425298888469393"
"1582","chr2:120440000-121070000","-6.2803698347351e-16","0.9999999999999994","14","2.059028348813798"
"1583","chr2:236670000-237110000","1.25607396694702e-15","0.9999999999999989","10","1.6382045146205486"
"1584","chr2:30940000-31590000","-1.570092458683775e-15","0.9999999999999988","14","1.904743232330385"
"1585","chr2:23990000-24430000","6.2803698347351e-16","0.9999999999999996","10","1.9391421234154114"
"1586","chr2:62130000-62650000","0.0","1.0","11","1.5347907569304642"
"1587","chr2:120450000-120930000","3.14018491736755e-15","0.9999999999999976","10","1.995842140713338"
"1588","chr2:170310000-170780000","-1.25607396694702e-15","0.999999999999999","10","1.8504725400392048"
"1589","chr2:237210000-237980000","-9.42055475210265e-16","0.9999999999999992","16","1.8888412966084593"
"1590","chr2:108930000-109430000","1.570092458683775e-15","0.9999999999999987","11","1.8565679504041734"
"1591","chr2:178020000-178630000","1.25607396694702e-15","0.9999999999999989","13","2.1498394164708152"
"1592","chr2:61400000-62100000","9.42055475210265e-16","0.9999999999999993","14","2.0996714097226126"
"1593","chr2:169800000-170270000","1.570092458683775e-16","0.9999999999999998","10","1.8362280726144804"
"1594","chr2:60380000-60810000","0.0","1.0","10","2.1159851403320693"
"1595","chr2:46680000-47120000","3.14018491736755e-16","0.9999999999999998","10","1.857871974199003"
"1596","chr2:71210000-71740000","0.0","1.0","11","1.7444615707812896"
"1597","chr2:16960000-17520000","1.570092458683775e-16","0.9999999999999998","12","1.8997628494474048"
"1598","chr2:57950000-58470000","-9.42055475210265e-16","0.9999999999999992","11","2.0204023856258067"
"1599","chr2:19570000-20060000","1.4130832128153975e-15","0.9999999999999989","11","1.6453045084499527"
"1600","chr2:32060000-32580000","-1.25607396694702e-15","0.999999999999999","11","1.5407975188556655"
"1601","chr2:45200000-45720000","1.88411095042053e-15","0.9999999999999984","11","1.6658177528514813"
"1602","chr2:180990000-181410000","0.0","1.0","10","1.5239135865331102"
"1603","chr2:100150000-100860000","-1.25607396694702e-15","0.999999999999999","15","1.8212838004607643"
"1604","chr2:135210000-135660000","4.710277376051325e-16","0.9999999999999996","10","1.6021387704650942"
"1605","chr2:23400000-23910000","-7.850462293418875e-16","0.9999999999999993","11","1.8686810831310308"
"1606","chr2:186820000-187340000","0.0","1.0","11","1.5594215225264905"
"1607","chr2:205140000-205560000","-4.710277376051325e-16","0.9999999999999997","10","1.7082317328671266"
"1608","chr2:26070000-26590000","1.570092458683775e-16","0.9999999999999998","11","1.7193051917284563"
"1609","chr2:119630000-120060000","1.570092458683775e-16","0.9999999999999998","10","1.703264321917463"
"1610","chr2:6210000-6660000","-6.2803698347351e-16","0.9999999999999994","10","1.5837823684560546"
"1611","chr2:133390000-133930000","1.570092458683775e-16","0.9999999999999998","12","1.7210345630374935"
"1612","chr2:238720000-239190000","-3.14018491736755e-16","0.9999999999999998","10","1.9751362236028822"
"1613","chr2:191240000-191690000","-1.570092458683775e-15","0.9999999999999988","10","1.9833908422746296"
"1614","chr2:101980000-102460000","-4.710277376051325e-16","0.9999999999999997","11","1.6221200132305005"
"1615","chr2:148170000-148660000","-4.710277376051325e-16","0.9999999999999997","11","1.920551250800187"
"1616","chr2:207030000-207480000","-1.570092458683775e-16","0.9999999999999999","10","1.5320919276021259"
"1617","chr2:235480000-236010000","0.0","1.0","12","1.7706356012187758"
"1618","chr2:44700000-45180000","-4.710277376051325e-16","0.9999999999999997","10","1.693162037757899"
"1619","chr2:63290000-63770000","-1.7271017045521525e-15","0.9999999999999987","11","1.6168625697250598"
"1620","chr2:236040000-236490000","3.14018491736755e-16","0.9999999999999998","10","1.8298500087029046"
"1621","chr3:79540000-81280000","-2.51214793389404e-15","0.999999999999998","36","2.0936276099205404"
"1622","chr3:165570000-167060000","4.7102773760513246e-15","0.9999999999999962","31","1.8708366141568586"
"1623","chr3:20380000-22010000","7.850462293418875e-16","0.9999999999999993","34","1.8590913083029537"
"1624","chr3:84510000-85670000","0.0","1.0","24","1.9444666486227553"
"1625","chr3:57090000-58470000","6.2803698347351e-15","0.9999999999999949","29","2.3394764506890264"
"1626","chr3:194160000-194980000","-1.570092458683775e-15","0.9999999999999988","17","1.762801736037125"
"1627","chr3:77470000-78680000","-1.570092458683775e-15","0.9999999999999988","25","1.7445449533422441"
"1628","chr3:185440000-186490000","-2.198129442157285e-15","0.9999999999999982","22","2.1147041781502574"
"1629","chr3:155680000-156950000","-2.51214793389404e-15","0.999999999999998","26","2.0061239185587514"
"1630","chr3:64520000-65630000","-4.39625888431457e-15","0.9999999999999964","23","1.8029905831227535"
"1631","chr3:103930000-105080000","-3.14018491736755e-16","0.9999999999999998","24","2.273060989124811"
"1632","chr3:74210000-75190000","6.2803698347351e-16","0.9999999999999996","20","1.8274668176998667"
"1633","chr3:135840000-136470000","-1.570092458683775e-15","0.9999999999999988","14","1.6583426533697652"
"1634","chr3:56620000-58280000","3.14018491736755e-15","0.9999999999999976","34","2.2769803757737663"
"1635","chr3:132400000-133650000","6.2803698347351e-16","0.9999999999999996","25","2.028634393812113"
"1636","chr3:102360000-103500000","1.25607396694702e-15","0.9999999999999989","23","1.9161639813778228"
"1637","chr3:134310000-135290000","1.570092458683775e-16","0.9999999999999998","20","2.0668059623379187"
"1638","chr3:186930000-188870000","-3.454203409104305e-15","0.9999999999999972","40","1.891168207122327"
"1639","chr3:64510000-65730000","9.42055475210265e-16","0.9999999999999993","25","1.8447547595984464"
"1640","chr3:169480000-170580000","3.14018491736755e-15","0.9999999999999976","23","2.5709321828384084"
"1641","chr3:132420000-133830000","4.39625888431457e-15","0.9999999999999964","29","2.104072476831039"
"1642","chr3:56630000-58150000","-2.826166425630795e-15","0.9999999999999978","31","2.2543249636319524"
"1643","chr3:16600000-17900000","9.42055475210265e-16","0.9999999999999993","26","2.323945297177396"
"1644","chr3:147030000-148270000","-3.14018491736755e-16","0.9999999999999998","26","2.034194573701809"
"1645","chr3:188930000-190180000","4.082240392577815e-15","0.9999999999999967","26","2.5617194348402275"
"1646","chr3:107230000-108300000","-1.570092458683775e-16","0.9999999999999999","22","1.9778338917957035"
"1647","chr3:54790000-56520000","-4.553268130182947e-15","0.9999999999999963","36","1.9689989345035028"
"1648","chr3:113840000-115550000","6.2803698347351e-16","0.9999999999999996","35","2.759500277274997"
"1649","chr3:190780000-192170000","-9.42055475210265e-16","0.9999999999999992","29","2.1125576670867887"
"1650","chr3:170610000-172470000","2.826166425630795e-15","0.9999999999999978","38","2.093521715123916"
